Model Size,Model Type,Value,value
7.5,xglm-unseen 0s,149,0.37919752886969
0.564,xglm-unseen 0s,150,0.116399685678233
1.7,xglm-unseen 0s,150,0.163234721065837
2.9,xglm-unseen 0s,150,0.234128520280794
7.5,xglm-unseen 0s,150,0.187469014014898
0.564,xglm-unseen 0s,151,0.313143719026072
1.7,xglm-unseen 0s,151,0.301369172340975
2.9,xglm-unseen 0s,151,0.438679397319138
7.5,xglm-unseen 0s,151,0.448173497476209
0.564,xglm-unseen 0s,152,0.0580010229119907
1.7,xglm-unseen 0s,152,0.0355555555555555
2.9,xglm-unseen 0s,152,0.0841750841750842
7.5,xglm-unseen 0s,152,0.0916417372434262
0.564,xglm-unseen 0s,153,0.370119311582726
1.7,xglm-unseen 0s,153,0.412161355770378
2.9,xglm-unseen 0s,153,0.403845981141069
7.5,xglm-unseen 0s,153,0.423307085005771
0.564,xglm-unseen 0s,154,0.240275453275834
1.7,xglm-unseen 0s,154,0.279664650352024
2.9,xglm-unseen 0s,154,0.223307921205024
7.5,xglm-unseen 0s,154,0.31164225424433
0.564,xglm-unseen 0s,155,0.198948141391617
1.7,xglm-unseen 0s,155,0.268113299619904
2.9,xglm-unseen 0s,155,0.260174506392994
7.5,xglm-unseen 0s,155,0.268055090888815
0.564,xglm-unseen 0s,156,0.285439495995442
1.7,xglm-unseen 0s,156,0.355134348943205
2.9,xglm-unseen 0s,156,0.328776167545645
7.5,xglm-unseen 0s,156,0.355623188634602
0.564,xglm-unseen 0s,157,0.212916873175755
1.7,xglm-unseen 0s,157,0.28291041182324
2.9,xglm-unseen 0s,157,0.132033454202105
7.5,xglm-unseen 0s,157,0.287888810924068
0.564,xglm-unseen 0s,158,0.229382625536946
1.7,xglm-unseen 0s,158,0.285875645111595
2.9,xglm-unseen 0s,158,0.257899349182808
7.5,xglm-unseen 0s,158,0.272508952390335
0.564,xglm-unseen 0s,159,0.0579313517844253
1.7,xglm-unseen 0s,159,0.0688644518811547
2.9,xglm-unseen 0s,159,0.0335092176405446
7.5,xglm-unseen 0s,159,0.068849295203975
0.564,xglm-unseen 0s,160,0.0721433328576186
1.7,xglm-unseen 0s,160,0.218558945776688
2.9,xglm-unseen 0s,160,0.149976863625875
7.5,xglm-unseen 0s,160,0.188283804203674
0.564,xglm-unseen 0s,161,0.285316773558655
1.7,xglm-unseen 0s,161,0.478282272570998
2.9,xglm-unseen 0s,161,0.405674169063507
7.5,xglm-unseen 0s,161,0.439403104191021
0.564,xglm-unseen 0s,162,0.204605120993195
1.7,xglm-unseen 0s,162,0.229641206038611
2.9,xglm-unseen 0s,162,0.198889868076942
7.5,xglm-unseen 0s,162,0.286482781219623
0.564,xglm-unseen 0s,163,0.296873205827258
1.7,xglm-unseen 0s,163,0.40861025897398
2.9,xglm-unseen 0s,163,0.370321846918865
7.5,xglm-unseen 0s,163,0.391296619850395
0.564,xglm-unseen 0s,164,0.26465058750773
1.7,xglm-unseen 0s,164,0.319850294158503
2.9,xglm-unseen 0s,164,0.407914374223984
7.5,xglm-unseen 0s,164,0.382862375719518
0.564,xglm-unseen 0s,165,0.444959536066835
1.7,xglm-unseen 0s,165,0.391210059781488
2.9,xglm-unseen 0s,165,0.478028547487803
7.5,xglm-unseen 0s,165,0.438056169479999
0.564,xglm-unseen 0s,166,0.27183102600328
1.7,xglm-unseen 0s,166,0.345963390186993
2.9,xglm-unseen 0s,166,0.25110157084947
7.5,xglm-unseen 0s,166,0.302272679463477
0.564,xglm-unseen 0s,167,0.224653569295784
1.7,xglm-unseen 0s,167,0.286273756258021
2.9,xglm-unseen 0s,167,0.263102919841464
7.5,xglm-unseen 0s,167,0.280056056933207
0.564,xglm-unseen 0s,168,0.0979107312440646
1.7,xglm-unseen 0s,168,0.0278128950695322
2.9,xglm-unseen 0s,168,0.125875885158817
7.5,xglm-unseen 0s,168,0.0878981972005228
0.564,xglm-unseen 0s,169,0.16615452805929
1.7,xglm-unseen 0s,169,0.275034721842711
2.9,xglm-unseen 0s,169,0.194160175278812
7.5,xglm-unseen 0s,169,0.293018846883015
0.564,xglm-unseen 0s,170,0.5436269525996
1.7,xglm-unseen 0s,170,0.532076374141461
2.9,xglm-unseen 0s,170,0.655562964316161
7.5,xglm-unseen 0s,170,0.5800883129143
0.564,xglm-unseen 0s,171,0.516878503600854
1.7,xglm-unseen 0s,171,0.592133112124812
2.9,xglm-unseen 0s,171,0.686492259337087
7.5,xglm-unseen 0s,171,0.511382362237925
0.564,xglm-unseen 0s,172,0.463946767518196
1.7,xglm-unseen 0s,172,0.59167667164365
2.9,xglm-unseen 0s,172,0.477167151552928
7.5,xglm-unseen 0s,172,0.583817696405991
0.564,xglm-unseen 0s,173,0.187143689843031
1.7,xglm-unseen 0s,173,0.233441284147317
2.9,xglm-unseen 0s,173,0.256498317435806
7.5,xglm-unseen 0s,173,0.230771987867916
